AirContaminantId	KazHydrometAirPostId	Month	PollutantConcentrationMaximumOneTimePerMonth	PollutantConcentrationMaximumOneTimePerMonthDay	PollutantConcentrationMonthlyAverage	Year	PollutantConcentrationMaximumOneTimeMonth	PollutantConcentrationMaximumOneTimePerYear	PollutantConcentrationYearlyAverage
184	9	6	0.199	21	0.04	2016			
184	9	5	0.249	2	0.058130098	2016			
184	9	3	0.494	10	0.058423015	2016			
184	9	11	0.345458	8	0.060901688	2016			
184	9	10	0.135465	27	0.041348952	2016			
184	9	9	0.154809	2	0.048422451	2016			
184	9	2	0.2523	8	0.072506897	2016			
184	9	1	0.176	26	0.073677966	2016			
184	9	8	0.172185		0.018110438	2017			
184	9	4	0.380542		0.022729545	2017			
184	9	7	0.130566		0.011784967	2017			
184	9	6	0.13233		0.014225081	2017			
184	9	5	0.161722		0.018502245	2017			
184	9	3	0.330028		0.026692545	2017			
184	9	10	0.50139		0.071021834	2017			
184	9	9	0.234373		0.025864563	2017			
184	9	2	0.56559		0.062707128	2017			
184	9	1	0.487258		0.05928253	2017			
187	9	4	0.0012	1	0.000907842	2014			
187	9	12	0.3795	19	0.080750724	2014			
187	9	7	0.1345	12	0.006264733	2014			
187	9	6	0.0964	23	0.003170255	2014			
187	9	5	0.001	4	0.000881919	2014			
187	9	3	0.3454	21	0.022812433	2014			
187	9	11	0.3635	3	0.025904213	2014			
187	9	9	0.3635	3	0.025190331	2014			
187	9	2	0.0015	12	0.000949053	2014			
187	9	1	0.5259	12	0.052323101	2014			
187	9	8	0.1703	15	0.016301779	2015			
187	9	4	0.2383	10	0.007857507	2015			
187	9	12	0.2214	15	0.03862671	2015			
187	9	7	0.1134	1	0.007815941	2015			
187	9	6	0.1047	17	0.006957496	2015			
187	9	5	0.1464	8	0.014504077	2015			
187	9	3	0.3818	4	0.041957355	2015			
187	9	11	0.2567	11	0.032525472	2015			
187	9	10	0.0014	4	0.001278402	2015			
187	9	9	0.2131	21	0.017354813	2015			
187	9	2	0.4188	12	0.024001992	2015			
187	9	1	0.2968	7	0.002754753	2015			
187	9	8	0.403191	1	0.402709677	2016			
187	9	4	0.792	1	0.040824763	2016			
187	9	12	0.40317	16	0.402010635	2016			
187	9	7	0.3114	26	0.077844229	2016			
187	9	6	0.499	2	0.08276856	2016			
187	9	5	0.5442	30	0.133866624	2016			
187	9	3	1.125	1	0.14116129	2016			
187	9	11	0.403193	1	0.138051556	2016			
187	9	10	0.403217	1	0.384373195	2016			
187	9	9	0.403218	1	0.402108072	2016			
187	9	2	1.13515	21	0.205275862	2016			
187	9	1	0.936	11	0.069656513	2016			
187	9	8	0.011899		0.010452147	2017			
187	9	4	0.013176		0.01052877	2017			
187	9	7	0.011853		0.010432223	2017			
187	9	6	0.011877		0.010434049	2017			
187	9	5	0.012057		0.010507196	2017			
187	9	3	0.013148		0.01054384	2017			
187	9	10	0.014559		0.010921922	2017			
187	9	9	0.01236		0.010516566	2017			
187	9	2	0.016433		0.010928484	2017			
187	9	1	0.014517		0.01088847	2017			
185	9	4	3.705	4	0.782807996	2014			
185	9	12	10.0448	31	2.783070064	2014			
185	9	7	2.2781	7	0.51792514	2014			
185	9	6	2.6715	13	0.559206941	2014			
185	9	5	3.2831	1	0.545598335	2014			
185	9	3	4.9138	22	1.408436334	2014			
185	9	11	7.8464	16	1.518814394	2014			
185	9	9	7.8464	16	1.502642813	2014			
185	9	2	4.3944	18	1.01721655	2014			
185	9	1	9.948	19	1.957885753	2014			
185	9	8	2.9887	14	0.900998221	2015			
185	9	4	3.7838	26	0.71304461	2015			
185	9	12	5.7618	2	0.379630801	2015			
185	9	7	3.3429	29	0.405832351	2015			
185	9	6	2.2381	10	0.46718238	2015			
185	9	5	2.5149	24	0.649802294	2015			
185	9	3	7.3129	4	1.240085177	2015			
185	9	11	9.4591	27	0.778786688	2015			
185	9	10	3.4133		0.67389497	2015			
185	9	9	4.3722	30	0.96034061	2015			
185	9	2	8.4037	12	1.553166242	2015			
185	9	1	7.7607	9	1.718745818	2015			
185	9	8	0.161809	23	0.019033842	2016			
185	9	4	0.3673	5	0.009580237	2016			
185	9	12	0.437071	3	0.088161727	2016			
185	9	7	0.3794	22	0.099492375	2016			
185	9	6	0.355	24	0.044094145	2016			
185	9	5	0.2364	4	0.00921465	2016			
185	9	3	0.43	13	0.152809833	2016			
185	9	11	0.469771	29	0.097292138	2016			
185	9	10	0.53988	28	0.067629945	2016			
185	9	9	0.347958	9	0.034751417	2016			
185	9	2	0.2514	8	0.031524138	2016			
185	9	1	0.239	26	0.032374576	2016			
185	9	8	0.247642		0.039836756	2017			
185	9	4	0.114327		0.030294709	2017			
185	9	7	0.118026		0.039524624	2017			
185	9	6	0.122347		0.031779364	2017			
185	9	5	0.107296		0.029276461	2017			
185	9	3	0.134884		0.030166426	2017			
185	9	10	0.152948		0.044319587	2017			
185	9	9	0.157623		0.042170285	2017			
185	9	2	0.276921		0.054576246	2017			
185	9	1	0.238964		0.056866137	2017			
188	9	4	0.0012	1	0.000985392	2014			
188	9	12	0.3591	19	0.099789751	2014			
188	9	7	0.1948	10	0.033004885	2014			
188	9	6	0.1584	22	0.016164873	2014			
188	9	5	0.0011	28	0.00092276	2014			
188	9	3	0.1769	19	0.026549411	2014			
188	9	11	0.1934	3	0.027972499	2014			
188	9	9	0.1934	3	0.027319804	2014			
188	9	2	0.0016	12	0.001056331	2014			
188	9	1	0.3116	19	0.049457169	2014			
188	9	8	0.2782	21	0.095860178	2015			
188	9	4	0.1696	22	0.0233436	2015			
188	9	12	0.1838	29	0.049508591	2015			
188	9	7	0.3098	29	0.090650234	2015			
188	9	6	0.2557	4	0.075493766	2015			
188	9	5	0.2111	24	0.072531295	2015			
188	9	3	0.2041	24	0.063897434	2015			
188	9	11	0.1238	28	0.046173166	2015			
188	9	10	0.0014	4	0.001321598	2015			
188	9	9	0.2902	2	0.069883009	2015			
188	9	2	0.1768	12	0.052591146	2015			
188	9	1	0.1831	29	0.006896055	2015			
188	9	8	0.0103	28	0.010064238	2016			
188	9	4	0.3088	18	0.095994757	2016			
188	9	12	0.01603	2	0.011080162	2016			
188	9	7	0.253	30	0.103276917	2016			
188	9	6	0.2	17	0.110465116	2016			
188	9	5	0.2745	27	0.100815432	2016			
188	9	3	0.3	9	0.120934783	2016			
188	9	11	0.73111	13	0.24466026	2016			
188	9	10	0.014498	28	0.010839202	2016			
188	9	9	0.012359	25	0.010479343	2016			
188	9	2	0.34	21	0.101451724	2016			
188	9	8	0.403201		0.402528531	2017			
188	9	4	0.403579		0.232503192	2017			
188	9	6	0.403319		0.342684458	2017			
188	9	5	0.40339		0.113915985	2017			
188	9	3	0.403485		0.402279634	2017			
188	9	10	0.403114		0.400545045	2017			
188	9	9	0.40312		0.402182416	2017			
188	9	2	0.403519		0.402141336	2017			
188	9	1	0.403155		0.402733535	2017			
382	10	8	0.085466	19	0.001949854	2016			
382	10	12	0.161773	1	0.006735685	2016			
382	10	11	0.141023	30	0.006238376	2016			
382	10	10	0.11404	29	0.004559606	2016			
382	10	9	0.277082	13	0.002535039	2016			
382	10	8	0.0188877		0.001517484	2017			
382	10	4	0.05732		0.002823782	2017			
382	10	7	0.0132873		0.001672855	2017			
382	10	6	0.61328		0.002958387	2017			
382	10	5	0.128556		0.00269601	2017			
382	10	3	0.076607		0.003210276	2017			
382	10	10	0.153319		0.004639869	2017			
382	10	2	0.137056		0.005910971	2017			
382	10	1	0.126525		0.006320017	2017			
181	10	8	0.087539	19	0.001836463	2016			
181	10	12	0.162363	1	0.006354252	2016			
181	10	11	0.141075	1	0.005823873	2016			
181	10	10	0.103973	29	0.004268643	2016			
181	10	9	0.430569	13	0.002350295	2016			
181	10	8	0.0176898		0.001323921	2017			
181	10	4	0.057363		0.002713036	2017			
181	10	7	0.0133842		0.001437507	2017			
181	10	6	0.61342		0.002618631	2017			
181	10	5	0.123991		0.002497208	2017			
181	10	3	0.077809		0.003033177	2017			
181	10	10	0.144231		0.004391766	2017			
181	10	2	0.136163		0.005608406	2017			
181	10	1	0.118158		0.005907103	2017			
184	10	8	0.0373	12	0.011541667	2014			
184	10	4	1.6922	9	0.187810384	2014			
184	10	7	0.0211	26	0.00706818	2014			
184	10	6	1.2717	20	0.109503718	2014			
184	10	5	1.8254	19	0.041485791	2014			
184	10	3	1.1452	27	0.055041935	2014			
184	10	2	0.1591	18	0.024971429	2014			
184	10	1	0.2709	3	0.021925806	2014			
184	10	8	0.0018	30	0.0018	2015			
184	10	12	0.0166	2	0.004852766	2015			
184	10	11	0.052	28	0.015813915	2015			
184	10	10	0.1862	26	0.011458555	2015			
184	10	9	0.0203	17	0.002905989	2015			
184	10	8	0.198649	19	0.070779815	2016			
184	10	12	0.208893	2	0.083821793	2016			
184	10	7	0.200678	25	0.063715228	2016			
184	10	6	0.096	7	0.0266208	2016			
184	10	11	0.345458	8	0.080784091	2016			
184	10	10	0.190018	28	0.059766902	2016			
184	10	9	0.184269	5	0.073550986	2016			
184	10	8	0.58683		0.074454751	2017			
184	10	4	0.67819		0.07428099	2017			
184	10	7	0.343338		0.053905195	2017			
184	10	6	0.325916		0.055289025	2017			
184	10	5	0.55906		0.080635751	2017			
184	10	3	0.69255		0.057097993	2017			
184	10	10	0.69547		0.126248611	2017			
184	10	9	0.60696		0.100946809	2017			
184	10	2	0.70173		0.090665063	2017			
184	10	1	0.69029		0.094087148	2017			
187	10	8	0.0009	8	0.0008	2014			
187	10	4	0.2668	9	0.007344381	2014			
187	10	7	0.1196	6	0.004071785	2014			
187	10	6	0.1708	12	0.022086746	2014			
187	10	5	0.124	13	0.005937283	2014			
187	10	3	0.4546	22	0.028883871	2014			
187	10	2	0.3968	19	0.032985714	2014			
187	10	1	0.5369	9	0.067070968	2014			
187	10	8	0.091998	14	0.046283376	2016			
187	10	4	0.0166	7	0.001812179	2016			
187	10	12	0.250325	22	0.053711098	2016			
187	10	7	0.52587	23	0.147545	2016			
187	10	5	0.0349	8	0.002568401	2016			
187	10	3	0.1447	1	0.019565385	2016			
187	10	11	0.250571	20	0.069693923	2016			
187	10	10	0.250563	16	0.12374142	2016			
187	10	9	0.250525	29	0.096801946	2016			
187	10	2	0.2751	16	0.030458621	2016			
187	10	1	0.0796	23	0.003232258	2016			
187	10	8	0.67809		0.513018196	2017			
187	10	4	0.90209		0.525700799	2017			
187	10	7	0.65243		0.509626471	2017			
187	10	6	0.65042		0.506877042	2017			
187	10	5	0.71354		0.513757421	2017			
187	10	3	0.71826		0.500190985	2017			
187	10	10	1.51267		0.530684149	2017			
187	10	9	0.68701		0.512608218	2017			
187	10	2	0.8868		0.515840451	2017			
187	10	1	2.12188		0.5071478	2017			
185	10	8	4.5185	6	1.262941667	2014			
185	10	4	7.0223	1	1.227736178	2014			
185	10	12	17.3115	31	3.329687097	2014			
185	10	7	5.9801	10	1.032177125	2014			
185	10	6	4.6885	11	1.023676293	2014			
185	10	5	6.1239	1	1.130202361	2014			
185	10	3	10.8912	7	1.82143871	2014			
185	10	11	15.4682	17	1.983263333	2014			
185	10	10	15.4682	17	1.950006452	2014			
185	10	9	8.437	26	2.082097397	2014			
185	10	2	7.8634	7	1.232232143	2014			
185	10	1	13.5014	9	2.36793871	2014			
185	10	8	7.9594	29	1.728701231	2015			
185	10	4	6.4609	10	1.546425926	2015			
185	10	12	26.2457	3	5.482151489	2015			
185	10	7	5.2449	4	1.236477423	2015			
185	10	6	4.186	4	1.252157121	2015			
185	10	5	7.6431	8	1.495142404	2015			
185	10	3	15.2671	12	2.30745	2015			
185	10	11	15.8059	28	2.925087028	2015			
185	10	10	18.0426	27	3.089530826	2015			
185	10	9	10.3226	30	1.972474592	2015			
185	10	2	13.3217	6	2.215428571	2015			
185	10	1	16.092	9	2.111893548	2015			
185	10	8	0.39335	24	0.067962756	2016			
185	10	12	0.42789	5	0.122511892	2016			
185	10	6	2	5	1.691245455	2016			
185	10	11	0.426959	10	0.104035575	2016			
185	10	10	0.442444	3	0.11878849	2016			
185	10	9	0.66901	28	0.108263574	2016			
185	10	8	0.298706		0.066642861	2017			
185	10	4	0.192407		0.05455231	2017			
185	10	7	0.17435		0.070219522	2017			
185	10	6	0.158831		0.059080071	2017			
185	10	5	0.153611		0.054374578	2017			
185	10	3	0.245104		0.056032059	2017			
185	10	10	0.17358		0.058464922	2017			
185	10	9	0.191265		0.070633473	2017			
185	10	2	0.403526		0.090084581	2017			
185	10	1	0.295304		0.085632637	2017			
188	10	8	0.0009	8	0.0009	2014			
188	10	4	0.1485	9	0.013707824	2014			
188	10	7	0.1472	1	0.02044348	2014			
188	10	6	0.1381	28	0.056191325	2014			
188	10	5	0.1029	19	0.01172588	2014			
188	10	3	0.2449	27	0.024122581	2014			
188	10	2	0.1404	13	0.053503571	2014			
188	10	1	0.3318	9	0.064051613	2014			
188	10	8	0.7235	27	0.520967891	2016			
188	10	4	10.7327	14	1.275131136	2016			
188	10	12	1.10724	16	0.516968015	2016			
188	10	7	0.73242	24	0.484586716	2016			
188	10	6	5.2	26	1.420994209	2016			
188	10	5	6.9297	31	1.407620532	2016			
188	10	3	15.0841	18	1.684603846	2016			
188	10	11	0.89477	2	0.518678607	2016			
188	10	10	0.86884	28	0.518444832	2016			
188	10	9	0.7015	15	0.515064838	2016			
188	10	2	14.734	8	2.8708	2016			
188	10	1	11.0685	10	1.502174194	2016			
188	10	8	0.250333		0.064275735	2017			
188	10	4	0.250851		0.187461472	2017			
188	10	7	0.250449		0.071274361	2017			
188	10	6	0.250435		0.032375726	2017			
188	10	5	0.250688		0.06445414	2017			
188	10	3	0.250385		0.121758887	2017			
188	10	10	0.250338		0.098813651	2017			
188	10	9	0.02968		0.015784663	2017			
188	10	2	0.25053		0.187343929	2017			
188	10	1	0.25003		0.041389708	2017			
382	12	8	0.075275	5	0.024840125	2016			
382	12	12	0.49714	1	0.036147891	2016			
382	12	11	0.259157	28	0.050638091	2016			
382	12	10	0.180223	29	0.027263403	2016			
382	12	9	0.091138	25	0.021014913	2016			
382	12	8	0.05627		0.001180758	2017			
382	12	4	0.093823		0.012278373	2017			
382	12	7	0.0114418		0.00113263	2017			
382	12	6	0.033987		0.00113057	2017			
382	12	5	0.050649		0.007548548	2017			
382	12	3	0.179025		0.029156508	2017			
382	12	10	0.05409		0.002636771	2017			
382	12	2	0.267505		0.042568825	2017			
382	12	1	0.26314		0.047608086	2017			
181	12	8	0.03931	9	0.012687607	2016			
181	12	12	0.16754	16	0.032643479	2016			
181	12	11	0.164442	22	0.047937226	2016			
181	12	10	0.165569	29	0.024450754	2016			
181	12	9	0.080803	25	0.01304904	2016			
181	12	8	0.065217		0.010878733	2017			
181	12	4	0.100515		0.013411912	2017			
181	12	7	0.0454575		0.011287293	2017			
181	12	6	0.050689		0.00776339	2017			
181	12	5	0.041439		0.009498297	2017			
181	12	3	0.18508		0.031774508	2017			
181	12	10	0.054033		0.002708994	2017			
181	12	2	0.306715		0.046869965	2017			
181	12	1	0.293198		0.050409496	2017			
184	12	8	0.1358	13	0.049091218	2014			
184	12	4	0.1824	1	0.020489922	2014			
184	12	12	0.1215	30	0.005011253	2014			
184	12	7	0.1424	1	0.012440442	2014			
184	12	6	0.2691	28	0.049693126	2014			
184	12	5	0.1992	27	0.056154688	2014			
184	12	3	0.0981	22	0.012898178	2014			
184	12	11	0.2723	5	0.011254755	2014			
184	12	10	0.1102	31	0.037209677	2014			
184	12	9	0.2488	10	0.034247619	2014			
184	12	2	0.1881	13	0.013318599	2014			
184	12	1	0.2748	18	0.022005889	2014			
184	12	4	0.112	11	0.005006452	2015			
184	12	7	0.0151	1	0.00535	2015			
184	12	6	1.4285	19	0.193733223	2015			
184	12	5	0.1006	30	0.016857561	2015			
184	12	3	0.0956	13	0.007416129	2015			
184	12	2	0.0771	16	0.004628571	2015			
184	12	1	0.0815	4	0.008382044	2015			
184	12	8	0.190792	23	0.028908053	2016			
184	12	12	0.461203	1	0.057994845	2016			
184	12	7	0.174605	20	0.024953207	2016			
184	12	11	0.208715	2	0.060547796	2016			
184	12	10	0.19709	31	0.04642602	2016			
184	12	9	0.183022	8	0.034346438	2016			
184	12	8	0.104646		0.00662	2017			
184	12	4	0.31812		0.011705039	2017			
184	12	7	0.118924		0.004167835	2017			
184	12	6	0.55582		0.00473071	2017			
184	12	5	0.111164		0.004782663	2017			
184	12	3	0.200248		0.018604343	2017			
184	12	10	0.321605		0.024122323	2017			
184	12	9	0.334864		0.010869143	2017			
184	12	2	0.56789		0.047150871	2017			
184	12	1	0.50276		0.048693843	2017			
187	12	8	0.0062	3	0.000706893	2014			
187	12	4	0.187	1	0.008774965	2014			
187	12	7	0.1038	8	0.003031239	2014			
187	12	6	0.0749	5	0.004308592	2014			
187	12	5	0.0809	2	0.006447472	2014			
187	12	3	0.412	6	0.040070311	2014			
187	12	2	0.5814	27	0.056034951	2014			
187	12	8	0.00067	11	0.000319782	2016			
187	12	4	0.197	1	0.015767486	2016			
187	12	12	0.000673	17	0.000332072	2016			
187	12	7	0.000769	15	0.000424276	2016			
187	12	6	0.327	11	0.05479531	2016			
187	12	5	0.13	15	0.027571138	2016			
187	12	3	0.279	22	0.052071527	2016			
187	12	11	0.001001	25	0.000592124	2016			
187	12	10	0.001001	13	0.000486524	2016			
187	12	9	0.001001	26	0.000400146	2016			
187	12	1	0.093	11	0.009704524	2016			
187	12	8	0.067164		0.061919971	2017			
187	12	4	0.070564		0.062699609	2017			
187	12	7	0.068064		0.062255215	2017			
187	12	6	0.066942		0.06214332	2017			
187	12	5	0.083918		0.062430822	2017			
187	12	3	0.068905		0.062902322	2017			
187	12	10	0.077855		0.063118953	2017			
187	12	9	0.074065		0.062326794	2017			
187	12	2	0.093155		0.064516766	2017			
187	12	1	0.086112		0.06399642	2017			
185	12	8	1.0336	11	0.365155713	2014			
185	12	4	2.4011	1	0.502263737	2014			
185	12	12	8.3925	24	1.199337859	2014			
185	12	7	1.4002	23	0.365681947	2014			
185	12	6	2.078	14	0.348589833	2014			
185	12	5	2.6853	14	0.468723438	2014			
185	12	3	5.6476	6	0.772755956	2014			
185	12	11	6.2277	30	0.934062558	2014			
185	12	10	6.2277	31	0.596964516	2014			
185	12	9	7.8464	28	0.408157143	2014			
185	12	2	5.5584	20	0.937324336	2014			
185	12	1	7.3093	12	0.781684957	2014			
185	12	4	2.0113	6	0.528196774	2015			
185	12	7	0.4134	2	0.3225	2015			
185	12	6	1.9572	4	0.402194675	2015			
185	12	5	2.6516	16	0.429532772	2015			
185	12	3	4.0809	20	0.562316129	2015			
185	12	2	6.6856	9	1.052	2015			
185	12	1	6.4862	20	1.061008044	2015			
185	12	8	0.127329	15	0.004269698	2016			
185	12	12	0.56505	15	0.050301376	2016			
185	12	7	0.154363	20	0.003685386	2016			
185	12	11	0.52803	30	0.049725994	2016			
185	12	10	0.460405	31	0.025792261	2016			
185	12	9	0.183617	6	0.007774434	2016			
185	12	8	0.134136		0.033154296	2017			
185	12	4	0.159332		0.038438719	2017			
185	12	7	0.111425		0.028923487	2017			
185	12	6	0.109241		0.02601233	2017			
185	12	5	0.112855		0.034977558	2017			
185	12	3	0.173228		0.052335546	2017			
185	12	10	0.144145		0.043360841	2017			
185	12	9	0.182122		0.039849979	2017			
185	12	2	0.394073		0.079044416	2017			
185	12	1	0.336594		0.068034832	2017			
188	12	8	0.0364	3	0.001165345	2014			
188	12	4	0.2535	1	0.031663921	2014			
188	12	7	0.1404	10	0.025742212	2014			
188	12	6	0.1614	11	0.027269069	2014			
188	12	5	0.1835	24	0.041666682	2014			
188	12	3	0.5392	6	0.096737289	2014			
188	12	2	0.3141	27	0.011572464	2014			
188	12	1	0.4545	12	0.053003426	2014			
188	12	8	0.061908	7	0.060885082	2016			
188	12	4	2.6	22	0.421760096	2016			
188	12	12	0.100072	1	0.06447255	2016			
188	12	7	0.061836	19	0.060917786	2016			
188	12	6	0.5	14	0.045257014	2016			
188	12	5	2	2	0.339548694	2016			
188	12	3	2.9	5	0.550292621	2016			
188	12	11	0.0905	30	0.064662649	2016			
188	12	10	0.078038	31	0.063250178	2016			
188	12	9	0.070587	20	0.062411747	2016			
188	12	1	5.7	17	0.75428051	2016			
188	12	8	0.029971		0.002554873	2017			
188	12	4	0.001004		0.000820973	2017			
188	12	7	0.055293		0.003200657	2017			
188	12	6	0.001004		0.000385467	2017			
188	12	5	0.001003		0.000360984	2017			
188	12	3	0.001003		0.000560458	2017			
188	12	10	0.033345		0.002327735	2017			
188	12	9	0.04634		0.000727499	2017			
188	12	2	0.001004		0.000668632	2017			
188	12	1	0.001003		0.000664686	2017			
184	13					2014		0.451	0.090673881
184	13					2015			
184	13					2016		0.4474	0.0344236
184	13			27		2017	1	0.269	0.039823884
187	13					2014		0.3076	0.028679325
187	13					2015		1.8071	0.060236378
187	13					2016		1.0045	0.039987186
187	13			21		2017	8	1.715	0.018372599
185	13					2014		0.714	0.033712346
185	13					2015		0.8706	0.030338989
185	13					2016		4.8878	0.634807024
185	13			24		2017	7	0.5648	0.039935577
188	13					2014		11.2621	1.255611155
188	13					2015		9.4361	0.912727027
188	13					2016		1	0.057169428
188	13			23		2017	2	5.9632	0.895308199
184	14					2014		1	0.045033071
184	14					2015			
184	14					2016		0.6351	0.072169808
184	14			19		2017	1	0.340992	0.044409988
187	14					2014		1.6922	0.045370833
187	14					2015		0.6894	0.05099919
187	14					2016		0.58974	0.026789226
187	14			25		2017	7	0.187714	0.104440629
185	14					2014		1	0.018879528
185	14					2015			
185	14					2016		0.9152	0.122772694
185	14			27		2017	1	0.60148	0.022741122
188	14					2014		9.3283	1.310915
188	14					2015		7.9871	0.621927774
188	14					2016		0.216274	0.035824569
188	14			19		2017	1	0.088891	0.063555695
184	15					2014		0.9994	0.128134513
184	15					2015		0.3841	0.029828736
184	15					2016		1.7914	0.040978877
184	15			8		2017	5	0.119	0.006184204
187	15					2014		0.2109	0.010852212
187	15					2015		2	0.144614368
187	15					2016		0.0132	0.005052405
187	15			25		2017	7	1.1269	0.056946969
185	15					2014		0.9997	0.050646018
185	15			29		2017	10	0.0214	0.005134375
188	15			9		2017	2	5.7497	0.303359735
184	16					2014		0.1256	0.014579874
184	16					2016		3.87853	0.107487667
184	16			9		2017	2	0.356064	0.059899013
187	16					2014		0.1882	0.008343939
187	16					2016		69	0.0770646
187	16			19		2017	7	0.250979	0.074669912
185	16					2014		0.0048	0.001302516
185	16					2016		9.9	0.65337578
185	16			12		2017	10	0.70191	0.043989887
188	16					2014		18.1081	1.864534591
188	16					2016		0.8565	0.076804665
188	16			9		2017	2	0.103401	0.100123766
184	17					2014		0.1138	0.005758974
184	17					2015			
184	17					2016		4.4239	0.210018937
184	17			4		2017	9	0.330457	0.091337836
187	17					2014		0.5288	0.025135079
187	17					2015		0.1767	0.007376667
187	17					2016		2	0.25725906
187	17			4		2017	4	0.250824	0.015019331
185	17					2014		0.2674	0.004546154
185	17					2015			
185	17					2016		7.364	0.885301293
185	17			27		2017	10	0.65747	0.039571196
188	17					2014		13.2007	1.413154974
188	17					2015		9.4318	0.823097445
188	17					2016		0.365863	0.104567977
188	17			12		2017	10	20.2719	0.85807331
184	18					2014		0.1162	0.036406452
184	18					2015			
184	18					2016		6	0.082358602
184	18			19		2017	1	0.345149	0.048017274
187	18					2014		1.1291	0.087796491
187	18					2015		0.6635	0.048293678
187	18					2016		98	0.165837756
187	18			1		2017	8	0.224299	0.078499086
185	18					2014		0.0135	0.001722581
185	18					2015			
185	18					2016		7.2	0.769223359
185	18			18		2017	1	0.68253	0.033878111
188	18					2014		11.4173	1.513616667
188	18					2015		10.7	1.144727514
188	18					2016		0.292102	0.055232098
188	18			18		2017	1	0.74645	0.609878164
